date,mine_id,mine_name,planned_tonnage,actual_tonnage,ore_grade_mn,recovery_rate,crusher_utilization,fleet_availability,operating_hours,downtime_hours,rainfall_mm,shortfall_tonnes,shortfall_percentage,shortfall_event
2025-03-25,ukwa,Ukwa Low-Phosphorus,2200,1917,41.6,87.2,89.2,96.3,22.3,1.7,0.0,283,12.9,1
2025-03-26,ukwa,Ukwa Low-Phosphorus,2200,1980,42.1,87.5,95.4,93.0,23.5,0.5,0.0,220,10.0,1
2025-03-27,ukwa,Ukwa Low-Phosphorus,2200,1872,41.3,86.1,89.0,91.9,23.1,0.9,0.0,328,14.9,1
2025-03-28,ukwa,Ukwa Low-Phosphorus,2200,1806,42.9,86.8,90.8,90.6,23.0,1.0,0.0,394,17.9,1
2025-03-29,ukwa,Ukwa Low-Phosphorus,2200,1786,40.9,87.2,86.9,91.1,22.6,1.4,0.0,414,18.8,1
2025-03-30,ukwa,Ukwa Low-Phosphorus,2200,1750,42.1,86.3,91.4,87.0,22.4,1.6,0.0,450,20.5,1
2025-03-31,ukwa,Ukwa Low-Phosphorus,2200,1948,42.2,86.0,96.6,93.5,23.2,0.8,0.0,252,11.5,1
2025-04-01,ukwa,Ukwa Low-Phosphorus,2200,1838,42.4,85.3,86.9,97.3,22.1,1.9,0.0,362,16.5,1
2025-04-02,ukwa,Ukwa Low-Phosphorus,2200,1844,42.5,86.0,92.1,88.5,23.5,0.5,0.0,356,16.2,1
2025-04-03,ukwa,Ukwa Low-Phosphorus,2200,1793,42.2,87.7,93.4,88.5,23.5,0.5,0.0,407,18.5,1
2025-04-04,ukwa,Ukwa Low-Phosphorus,2200,2005,42.0,87.0,92.8,94.9,23.4,0.6,0.0,195,8.9,0
2025-04-05,ukwa,Ukwa Low-Phosphorus,2200,1390,41.7,86.6,68.2,95.6,16.4,7.6,0.0,810,36.8,1
2025-04-06,ukwa,Ukwa Low-Phosphorus,2200,1824,41.9,86.7,88.1,92.4,22.6,1.4,0.0,376,17.1,1
2025-04-07,ukwa,Ukwa Low-Phosphorus,2200,1769,41.8,85.0,90.8,92.9,22.8,1.2,0.0,431,19.6,1
2025-04-08,ukwa,Ukwa Low-Phosphorus,2200,1991,43.7,88.9,90.9,98.4,22.2,1.8,0.0,209,9.5,0
2025-04-09,ukwa,Ukwa Low-Phosphorus,2200,1941,41.1,86.0,93.4,96.3,23.2,0.8,0.0,259,11.8,1
2025-04-10,ukwa,Ukwa Low-Phosphorus,2200,1986,42.2,85.5,91.8,97.4,22.9,1.1,0.0,214,9.7,0
2025-04-11,ukwa,Ukwa Low-Phosphorus,2200,1826,41.1,85.5,89.5,94.0,22.1,1.9,0.0,374,17.0,1
2025-04-12,ukwa,Ukwa Low-Phosphorus,2200,1693,42.8,86.3,86.8,89.0,22.0,2.0,0.0,507,23.0,1
2025-04-13,ukwa,Ukwa Low-Phosphorus,2200,1756,41.5,85.7,89.2,91.8,22.4,1.6,0.0,444,20.2,1
2025-04-14,ukwa,Ukwa Low-Phosphorus,2200,1941,41.3,85.2,90.5,99.0,23.1,0.9,0.0,259,11.8,1
2025-04-15,ukwa,Ukwa Low-Phosphorus,2200,1909,42.6,87.2,87.9,97.2,22.4,1.6,0.0,291,13.2,1
2025-04-16,ukwa,Ukwa Low-Phosphorus,2200,1971,41.5,85.2,90.0,95.2,23.4,0.6,0.0,229,10.4,1
2025-04-17,ukwa,Ukwa Low-Phosphorus,2200,1895,41.8,85.5,96.9,96.8,23.3,0.7,0.0,305,13.9,1
2025-04-18,ukwa,Ukwa Low-Phosphorus,2200,2048,42.5,88.2,90.9,96.9,23.1,0.9,0.0,152,6.9,0
2025-04-19,ukwa,Ukwa Low-Phosphorus,2200,1933,42.4,87.7,93.6,91.5,23.4,0.6,0.0,267,12.1,1
2025-04-20,ukwa,Ukwa Low-Phosphorus,2200,1864,40.9,84.9,93.2,96.0,23.1,0.9,0.0,336,15.3,1
2025-04-21,ukwa,Ukwa Low-Phosphorus,2200,1740,40.9,85.0,91.6,92.0,22.7,1.3,0.0,460,20.9,1
2025-04-22,ukwa,Ukwa Low-Phosphorus,2200,1829,41.3,84.6,88.0,97.9,22.1,1.9,0.0,371,16.9,1
2025-04-23,ukwa,Ukwa Low-Phosphorus,2200,1851,41.3,86.3,95.1,93.1,23.0,1.0,0.0,349,15.9,1
2025-04-24,ukwa,Ukwa Low-Phosphorus,2200,1906,41.8,86.0,90.1,95.6,23.0,1.0,0.0,294,13.4,1
2025-04-25,ukwa,Ukwa Low-Phosphorus,2200,2023,41.0,87.1,94.1,97.1,23.0,1.0,0.0,177,8.0,0
2025-04-26,ukwa,Ukwa Low-Phosphorus,2200,1895,43.4,87.4,88.1,93.6,22.2,1.8,0.0,305,13.9,1
2025-04-27,ukwa,Ukwa Low-Phosphorus,2200,1883,42.3,86.3,90.1,95.3,22.7,1.3,0.0,317,14.4,1
2025-04-28,ukwa,Ukwa Low-Phosphorus,2200,1971,42.8,87.3,94.5,95.8,23.0,1.0,0.0,229,10.4,1
2025-04-29,ukwa,Ukwa Low-Phosphorus,2200,1935,41.1,86.1,92.7,97.7,22.3,1.7,0.0,265,12.0,1
2025-04-30,ukwa,Ukwa Low-Phosphorus,2200,1788,43.3,87.3,91.2,94.6,22.0,2.0,0.0,412,18.7,1
2025-05-01,ukwa,Ukwa Low-Phosphorus,2200,1794,41.8,86.9,84.5,91.3,22.1,1.9,0.0,406,18.5,1
2025-05-02,ukwa,Ukwa Low-Phosphorus,2200,1955,42.7,86.2,91.8,95.2,23.5,0.5,0.0,245,11.1,1
2025-05-03,ukwa,Ukwa Low-Phosphorus,2200,1860,42.5,87.4,86.2,94.1,22.6,1.4,0.0,340,15.5,1
2025-05-04,ukwa,Ukwa Low-Phosphorus,2200,1970,42.3,86.0,89.2,94.7,23.3,0.7,0.0,230,10.5,1
2025-05-05,ukwa,Ukwa Low-Phosphorus,2200,1926,42.0,85.5,89.3,98.8,22.7,1.3,0.0,274,12.5,1
2025-05-06,ukwa,Ukwa Low-Phosphorus,2200,1944,41.6,86.6,94.6,92.7,23.4,0.6,0.0,256,11.6,1
2025-05-07,ukwa,Ukwa Low-Phosphorus,2200,1973,37.3,83.3,96.1,98.9,23.4,0.6,0.0,227,10.3,1
2025-05-08,ukwa,Ukwa Low-Phosphorus,2200,1951,41.6,87.1,86.0,97.9,22.5,1.5,0.0,249,11.3,1
2025-05-09,ukwa,Ukwa Low-Phosphorus,2200,1804,42.2,88.0,92.7,88.7,22.7,1.3,0.0,396,18.0,1
2025-05-10,ukwa,Ukwa Low-Phosphorus,2200,1928,41.4,85.9,89.9,92.6,23.4,0.6,0.0,272,12.4,1
2025-05-11,ukwa,Ukwa Low-Phosphorus,2200,1862,42.6,86.2,90.2,93.9,22.6,1.4,0.0,338,15.4,1
2025-05-12,ukwa,Ukwa Low-Phosphorus,2200,1896,41.4,86.5,94.2,94.8,22.8,1.2,0.0,304,13.8,1
2025-05-13,ukwa,Ukwa Low-Phosphorus,2200,1880,41.6,86.9,87.7,93.5,22.3,1.7,0.0,320,14.5,1
2025-05-14,ukwa,Ukwa Low-Phosphorus,2200,1842,42.0,87.6,89.2,95.1,22.1,1.9,0.0,358,16.3,1
2025-05-15,ukwa,Ukwa Low-Phosphorus,2200,1823,41.8,86.3,85.1,93.9,22.1,1.9,0.0,377,17.1,1
2025-05-16,ukwa,Ukwa Low-Phosphorus,2200,1777,42.3,87.5,87.4,92.5,22.2,1.8,0.0,423,19.2,1
2025-05-17,ukwa,Ukwa Low-Phosphorus,2200,1992,42.3,87.2,91.1,94.7,23.0,1.0,0.0,208,9.5,0
2025-05-18,ukwa,Ukwa Low-Phosphorus,2200,1828,43.1,88.6,91.4,90.8,22.6,1.4,0.0,372,16.9,1
2025-05-19,ukwa,Ukwa Low-Phosphorus,2200,1785,42.1,87.3,90.3,92.2,22.2,1.8,0.0,415,18.9,1
2025-05-20,ukwa,Ukwa Low-Phosphorus,2200,1778,43.8,86.7,90.8,92.5,22.4,1.6,0.0,422,19.2,1
2025-05-21,ukwa,Ukwa Low-Phosphorus,2200,2027,42.7,88.2,89.7,97.1,22.8,1.2,0.0,173,7.9,0
2025-05-22,ukwa,Ukwa Low-Phosphorus,2200,1335,41.3,84.8,65.6,94.6,15.9,8.1,0.0,865,39.3,1
2025-05-23,ukwa,Ukwa Low-Phosphorus,2200,2012,41.9,85.2,91.9,98.2,23.0,1.0,0.0,188,8.5,0
2025-05-24,ukwa,Ukwa Low-Phosphorus,2200,1848,41.5,86.8,92.7,91.8,23.1,0.9,0.0,352,16.0,1
2025-05-25,ukwa,Ukwa Low-Phosphorus,2200,1952,42.5,88.2,92.7,96.0,22.3,1.7,0.0,248,11.3,1
2025-05-26,ukwa,Ukwa Low-Phosphorus,2200,1905,42.1,85.5,91.1,92.5,23.1,0.9,0.0,295,13.4,1
2025-05-27,ukwa,Ukwa Low-Phosphorus,2200,1944,42.1,85.3,90.4,97.1,22.7,1.3,0.0,256,11.6,1
2025-05-28,ukwa,Ukwa Low-Phosphorus,2200,1765,41.1,85.1,91.6,94.3,22.2,1.8,0.0,435,19.8,1
2025-05-29,ukwa,Ukwa Low-Phosphorus,2200,1803,42.3,86.3,89.5,90.9,22.8,1.2,0.0,397,18.0,1
2025-05-30,ukwa,Ukwa Low-Phosphorus,2200,2035,44.1,88.7,90.1,96.6,23.4,0.6,0.0,165,7.5,0
2025-05-31,ukwa,Ukwa Low-Phosphorus,2200,1943,41.1,85.8,90.2,94.4,23.1,0.9,0.0,257,11.7,1
2025-06-01,ukwa,Ukwa Low-Phosphorus,2200,1989,42.5,86.4,91.5,97.3,22.7,1.3,0.0,211,9.6,0
2025-06-02,ukwa,Ukwa Low-Phosphorus,2200,1819,41.1,86.0,94.4,91.6,22.8,1.2,0.0,381,17.3,1
2025-06-03,ukwa,Ukwa Low-Phosphorus,2200,1813,41.1,85.7,84.9,97.2,22.2,1.8,0.0,387,17.6,1
2025-06-04,ukwa,Ukwa Low-Phosphorus,2200,1840,42.8,88.0,95.9,91.5,23.3,0.7,0.0,360,16.4,1
2025-06-05,ukwa,Ukwa Low-Phosphorus,2200,1967,42.2,85.5,86.6,98.6,22.3,1.7,0.0,233,10.6,1
2025-06-06,ukwa,Ukwa Low-Phosphorus,2200,1879,41.7,86.7,86.5,94.5,22.5,1.5,0.0,321,14.6,1
2025-06-07,ukwa,Ukwa Low-Phosphorus,2200,1867,41.9,87.3,88.0,92.8,22.7,1.3,0.0,333,15.1,1
2025-06-08,ukwa,Ukwa Low-Phosphorus,2200,1898,41.4,87.5,92.8,94.1,23.4,0.6,0.0,302,13.7,1
2025-06-09,ukwa,Ukwa Low-Phosphorus,2200,1554,41.6,86.0,78.3,86.4,20.4,3.6,37.9,646,29.4,1
2025-06-10,ukwa,Ukwa Low-Phosphorus,2200,1738,42.2,86.1,84.5,90.7,21.5,2.5,14.3,462,21.0,1
2025-06-11,ukwa,Ukwa Low-Phosphorus,2200,1891,42.1,85.9,91.1,95.9,21.9,2.1,3.8,309,14.0,1
2025-06-12,ukwa,Ukwa Low-Phosphorus,2200,1724,41.0,86.1,90.8,89.4,22.3,1.7,12.6,476,21.6,1
2025-06-13,ukwa,Ukwa Low-Phosphorus,2200,1737,42.4,88.2,84.7,87.8,21.6,2.4,26.6,463,21.0,1
2025-06-14,ukwa,Ukwa Low-Phosphorus,2200,1695,42.1,87.3,89.4,87.5,21.9,2.1,16.2,505,23.0,1
2025-06-15,ukwa,Ukwa Low-Phosphorus,2200,1669,42.0,87.2,85.7,90.0,21.4,2.6,20.9,531,24.1,1
2025-06-16,ukwa,Ukwa Low-Phosphorus,2200,1567,42.0,86.0,82.3,87.9,21.1,2.9,19.7,633,28.8,1
2025-06-17,ukwa,Ukwa Low-Phosphorus,2200,1687,40.8,85.2,89.2,87.2,21.7,2.3,22.7,513,23.3,1
2025-06-18,ukwa,Ukwa Low-Phosphorus,2200,1840,42.1,86.6,94.3,92.7,22.7,1.3,8.7,360,16.4,1
2025-06-19,ukwa,Ukwa Low-Phosphorus,2200,1702,42.5,87.0,87.4,88.0,21.3,2.7,20.5,498,22.6,1
2025-06-20,ukwa,Ukwa Low-Phosphorus,2200,1482,41.9,87.0,80.0,84.4,20.4,3.6,32.6,718,32.6,1
2025-06-21,ukwa,Ukwa Low-Phosphorus,2200,1736,41.8,87.3,87.1,92.1,21.9,2.1,4.0,464,21.1,1
2025-06-22,ukwa,Ukwa Low-Phosphorus,2200,1591,42.0,87.5,80.1,86.9,21.1,2.9,24.3,609,27.7,1
2025-06-23,ukwa,Ukwa Low-Phosphorus,2200,1622,42.5,86.3,80.7,87.2,20.8,3.2,26.2,578,26.3,1
2025-06-24,ukwa,Ukwa Low-Phosphorus,2200,1715,42.6,86.3,82.9,91.5,20.8,3.2,26.2,485,22.0,1
2025-06-25,ukwa,Ukwa Low-Phosphorus,2200,1669,42.4,86.3,88.4,87.4,21.4,2.6,12.5,531,24.1,1
2025-06-26,ukwa,Ukwa Low-Phosphorus,2200,1618,41.4,85.0,88.7,85.4,21.3,2.7,29.4,582,26.5,1
2025-06-27,ukwa,Ukwa Low-Phosphorus,2200,1955,41.1,86.5,92.0,97.6,22.8,1.2,9.7,245,11.1,1
2025-06-28,ukwa,Ukwa Low-Phosphorus,2200,1371,41.9,85.3,73.7,81.4,19.0,5.0,54.0,829,37.7,1
2025-06-29,ukwa,Ukwa Low-Phosphorus,2200,1411,41.9,85.5,74.2,82.5,19.6,4.4,46.9,789,35.9,1
2025-06-30,ukwa,Ukwa Low-Phosphorus,2200,1667,42.6,87.5,90.5,87.1,21.9,2.1,18.9,533,24.2,1
2025-07-01,ukwa,Ukwa Low-Phosphorus,2200,1412,41.7,86.8,75.5,82.7,19.4,4.6,48.0,788,35.8,1
2025-07-02,ukwa,Ukwa Low-Phosphorus,2200,1811,42.0,86.5,87.5,91.3,22.6,1.4,3.6,389,17.7,1
2025-07-03,ukwa,Ukwa Low-Phosphorus,2200,1475,42.1,85.3,80.9,83.1,20.5,3.5,35.0,725,33.0,1
2025-07-04,ukwa,Ukwa Low-Phosphorus,2200,1568,41.5,86.3,88.1,82.1,21.2,2.8,32.9,632,28.7,1
2025-07-05,ukwa,Ukwa Low-Phosphorus,2200,1667,42.2,86.4,83.9,87.5,21.7,2.3,29.4,533,24.2,1
2025-07-06,ukwa,Ukwa Low-Phosphorus,2200,1682,41.1,87.0,86.2,90.4,21.3,2.7,21.4,518,23.5,1
2025-07-07,ukwa,Ukwa Low-Phosphorus,2200,1443,42.5,85.6,82.9,82.4,20.1,3.9,40.6,757,34.4,1
2025-07-08,ukwa,Ukwa Low-Phosphorus,2200,918,42.2,85.2,47.3,81.7,13.2,10.8,49.4,1282,58.3,1
2025-07-09,ukwa,Ukwa Low-Phosphorus,2200,1728,37.8,85.4,89.0,88.7,22.0,2.0,19.4,472,21.5,1
2025-07-10,ukwa,Ukwa Low-Phosphorus,2200,1567,42.3,86.0,80.6,84.5,20.8,3.2,42.8,633,28.8,1
2025-07-11,ukwa,Ukwa Low-Phosphorus,2200,1368,43.2,87.5,77.3,80.3,19.8,4.2,39.4,832,37.8,1
2025-07-12,ukwa,Ukwa Low-Phosphorus,2200,1395,42.3,86.7,81.2,77.1,20.5,3.5,44.4,805,36.6,1
2025-07-13,ukwa,Ukwa Low-Phosphorus,2200,1581,41.0,86.7,80.9,85.4,20.9,3.1,22.9,619,28.1,1
2025-07-14,ukwa,Ukwa Low-Phosphorus,2200,1510,43.0,86.1,78.0,85.1,20.1,3.9,37.2,690,31.4,1
2025-07-15,ukwa,Ukwa Low-Phosphorus,2200,1172,41.2,86.2,73.0,70.1,18.5,5.5,79.6,1028,46.7,1
2025-07-16,ukwa,Ukwa Low-Phosphorus,2200,1072,41.3,85.9,66.3,71.4,17.1,6.9,85.1,1128,51.3,1
2025-07-17,ukwa,Ukwa Low-Phosphorus,2200,1134,42.0,87.2,66.7,73.3,17.6,6.4,73.9,1066,48.5,1
2025-07-18,ukwa,Ukwa Low-Phosphorus,2200,1665,42.0,86.6,80.8,91.6,21.0,3.0,23.3,535,24.3,1
2025-07-19,ukwa,Ukwa Low-Phosphorus,2200,1360,41.2,86.9,81.2,81.0,19.5,4.5,42.5,840,38.2,1
2025-07-20,ukwa,Ukwa Low-Phosphorus,2200,1862,42.0,87.7,89.3,92.5,22.2,1.8,17.3,338,15.4,1
2025-07-21,ukwa,Ukwa Low-Phosphorus,2200,1698,43.0,87.0,90.5,87.9,21.9,2.1,16.7,502,22.8,1
2025-07-22,ukwa,Ukwa Low-Phosphorus,2200,831,41.6,85.7,63.8,61.9,15.6,8.4,112.7,1369,62.2,1
2025-07-23,ukwa,Ukwa Low-Phosphorus,2200,1509,42.6,86.7,84.3,82.2,20.3,3.7,45.1,691,31.4,1
2025-07-24,ukwa,Ukwa Low-Phosphorus,2200,1373,41.5,86.0,75.3,79.8,19.6,4.4,51.5,827,37.6,1
2025-07-25,ukwa,Ukwa Low-Phosphorus,2200,1526,42.4,87.0,82.0,84.5,20.1,3.9,40.8,674,30.6,1
2025-07-26,ukwa,Ukwa Low-Phosphorus,2200,1818,42.2,86.8,88.5,93.4,22.4,1.6,5.4,382,17.4,1
2025-07-27,ukwa,Ukwa Low-Phosphorus,2200,1853,42.5,87.1,86.1,92.4,22.1,1.9,13.0,347,15.8,1
2025-07-28,ukwa,Ukwa Low-Phosphorus,2200,1590,42.7,86.9,86.2,84.8,21.5,2.5,25.0,610,27.7,1
2025-07-29,ukwa,Ukwa Low-Phosphorus,2200,1469,40.5,86.4,82.8,84.2,20.1,3.9,38.8,731,33.2,1
2025-07-30,ukwa,Ukwa Low-Phosphorus,2200,1673,41.2,85.4,88.9,86.4,22.3,1.7,12.6,527,24.0,1
2025-07-31,ukwa,Ukwa Low-Phosphorus,2200,1255,42.4,86.4,72.6,75.5,18.5,5.5,60.8,945,43.0,1
2025-08-01,ukwa,Ukwa Low-Phosphorus,2200,1428,42.3,88.2,77.7,82.4,19.7,4.3,52.2,772,35.1,1
2025-08-02,ukwa,Ukwa Low-Phosphorus,2200,1668,42.3,86.0,84.3,90.3,21.2,2.8,25.7,532,24.2,1
2025-08-03,ukwa,Ukwa Low-Phosphorus,2200,1252,41.8,86.4,77.9,74.9,18.7,5.3,70.1,948,43.1,1
2025-08-04,ukwa,Ukwa Low-Phosphorus,2200,1481,41.6,85.9,80.0,84.6,20.6,3.4,41.3,719,32.7,1
2025-08-05,ukwa,Ukwa Low-Phosphorus,2200,1633,41.6,86.4,82.8,87.0,21.2,2.8,19.2,567,25.8,1
2025-08-06,ukwa,Ukwa Low-Phosphorus,2200,1327,42.9,86.4,74.2,77.7,19.3,4.7,66.8,873,39.7,1
2025-08-07,ukwa,Ukwa Low-Phosphorus,2200,1571,42.3,86.5,87.8,85.0,21.5,2.5,25.6,629,28.6,1
2025-08-08,ukwa,Ukwa Low-Phosphorus,2200,1086,41.7,84.8,65.8,72.7,17.2,6.8,81.1,1114,50.6,1
2025-08-09,ukwa,Ukwa Low-Phosphorus,2200,1692,42.5,87.2,87.0,86.4,22.2,1.8,21.6,508,23.1,1
2025-08-10,ukwa,Ukwa Low-Phosphorus,2200,1626,41.4,86.1,85.7,89.7,21.0,3.0,22.5,574,26.1,1
2025-08-11,ukwa,Ukwa Low-Phosphorus,2200,1375,42.3,85.5,77.3,81.9,19.0,5.0,54.8,825,37.5,1
2025-08-12,ukwa,Ukwa Low-Phosphorus,2200,1390,42.1,85.1,80.8,80.7,19.7,4.3,47.1,810,36.8,1
2025-08-13,ukwa,Ukwa Low-Phosphorus,2200,1351,42.0,87.3,77.3,79.2,19.5,4.5,59.2,849,38.6,1
2025-08-14,ukwa,Ukwa Low-Phosphorus,2200,1787,42.5,86.4,87.4,90.1,22.0,2.0,14.4,413,18.8,1
2025-08-15,ukwa,Ukwa Low-Phosphorus,2200,1650,41.7,87.6,90.2,85.8,21.7,2.3,21.3,550,25.0,1
2025-08-16,ukwa,Ukwa Low-Phosphorus,2200,1463,43.2,86.6,79.1,81.1,20.0,4.0,35.4,737,33.5,1
2025-08-17,ukwa,Ukwa Low-Phosphorus,2200,1581,41.5,84.8,87.1,86.1,21.9,2.1,23.2,619,28.1,1
2025-08-18,ukwa,Ukwa Low-Phosphorus,2200,1749,41.6,86.6,85.8,91.8,22.4,1.6,5.4,451,20.5,1
2025-08-19,ukwa,Ukwa Low-Phosphorus,2200,1677,43.4,87.6,90.3,89.7,21.8,2.2,12.5,523,23.8,1
2025-08-20,ukwa,Ukwa Low-Phosphorus,2200,1768,41.6,86.6,87.9,92.6,22.0,2.0,16.2,432,19.6,1
2025-08-21,ukwa,Ukwa Low-Phosphorus,2200,1509,42.5,86.2,85.1,85.6,20.7,3.3,28.8,691,31.4,1
2025-08-22,ukwa,Ukwa Low-Phosphorus,2200,1524,40.9,84.5,79.4,83.5,20.7,3.3,33.7,676,30.7,1
2025-08-23,ukwa,Ukwa Low-Phosphorus,2200,1013,41.9,85.9,67.6,66.9,17.4,6.6,100.1,1187,54.0,1
2025-08-24,ukwa,Ukwa Low-Phosphorus,2200,1321,42.1,86.1,63.5,91.8,16.0,8.0,12.6,879,40.0,1
2025-08-25,ukwa,Ukwa Low-Phosphorus,2200,1758,42.0,86.2,87.2,92.1,22.0,2.0,13.6,442,20.1,1
2025-08-26,ukwa,Ukwa Low-Phosphorus,2200,1654,42.0,86.1,81.5,89.7,21.3,2.7,19.0,546,24.8,1
2025-08-27,ukwa,Ukwa Low-Phosphorus,2200,1326,40.7,84.2,75.9,80.8,19.3,4.7,50.0,874,39.7,1
2025-08-28,ukwa,Ukwa Low-Phosphorus,2200,1442,41.5,86.5,76.9,83.0,19.5,4.5,45.2,758,34.5,1
2025-08-29,ukwa,Ukwa Low-Phosphorus,2200,1657,41.2,84.6,86.6,86.6,22.1,1.9,19.9,543,24.7,1
2025-08-30,ukwa,Ukwa Low-Phosphorus,2200,1530,42.4,85.9,77.7,87.1,19.8,4.2,43.6,670,30.5,1
2025-08-31,ukwa,Ukwa Low-Phosphorus,2200,1576,42.1,85.7,86.7,86.5,21.7,2.3,27.0,624,28.4,1
2025-09-01,ukwa,Ukwa Low-Phosphorus,2200,1780,41.3,85.6,86.2,92.5,22.1,1.9,21.2,420,19.1,1
2025-09-02,ukwa,Ukwa Low-Phosphorus,2200,1732,42.5,87.8,88.6,88.0,21.7,2.3,9.6,468,21.3,1
2025-09-03,ukwa,Ukwa Low-Phosphorus,2200,1796,42.7,88.0,84.2,92.8,21.7,2.3,9.3,404,18.4,1
2025-09-04,ukwa,Ukwa Low-Phosphorus,2200,1724,41.9,86.6,90.0,90.6,22.4,1.6,5.9,476,21.6,1
2025-09-05,ukwa,Ukwa Low-Phosphorus,2200,1353,43.0,85.7,80.0,80.5,19.9,4.1,42.0,847,38.5,1
2025-09-06,ukwa,Ukwa Low-Phosphorus,2200,1840,42.1,86.7,87.4,94.7,21.9,2.1,2.5,360,16.4,1
2025-09-07,ukwa,Ukwa Low-Phosphorus,2200,1333,43.3,87.4,74.8,79.9,18.9,5.1,58.0,867,39.4,1
2025-09-08,ukwa,Ukwa Low-Phosphorus,2200,1704,41.2,86.0,88.2,91.1,21.7,2.3,9.9,496,22.5,1
2025-09-09,ukwa,Ukwa Low-Phosphorus,2200,1944,42.7,87.8,92.3,95.3,22.6,1.4,7.1,256,11.6,1
2025-09-10,ukwa,Ukwa Low-Phosphorus,2200,1647,38.3,82.8,83.0,89.1,21.8,2.2,17.3,553,25.1,1
2025-09-11,ukwa,Ukwa Low-Phosphorus,2200,1676,41.6,86.0,86.7,87.4,21.9,2.1,14.0,524,23.8,1
2025-09-12,ukwa,Ukwa Low-Phosphorus,2200,1742,41.6,85.4,88.0,89.8,22.1,1.9,16.9,458,20.8,1
2025-09-13,ukwa,Ukwa Low-Phosphorus,2200,1712,42.6,87.5,86.5,87.5,22.4,1.6,14.8,488,22.2,1
2025-09-14,ukwa,Ukwa Low-Phosphorus,2200,1633,41.9,85.6,88.2,87.1,21.4,2.6,19.8,567,25.8,1
2025-09-15,ukwa,Ukwa Low-Phosphorus,2200,1692,42.2,85.9,85.9,91.1,22.1,1.9,14.0,508,23.1,1
2025-09-16,ukwa,Ukwa Low-Phosphorus,2200,1788,42.2,87.1,89.8,92.7,22.1,1.9,10.2,412,18.7,1
2025-09-17,ukwa,Ukwa Low-Phosphorus,2200,1787,42.2,85.9,88.8,91.0,21.9,2.1,3.9,413,18.8,1
2025-09-18,ukwa,Ukwa Low-Phosphorus,2200,1848,41.8,86.1,92.8,93.0,23.3,0.7,0.0,352,16.0,1
2025-09-19,ukwa,Ukwa Low-Phosphorus,2200,1932,41.7,86.8,90.3,99.0,22.5,1.5,0.0,268,12.2,1
2025-09-20,ukwa,Ukwa Low-Phosphorus,2200,2134,41.7,87.7,92.6,98.8,23.5,0.5,0.0,66,3.0,0
2025-09-21,ukwa,Ukwa Low-Phosphorus,2200,1947,41.5,86.0,94.1,96.5,23.3,0.7,0.0,253,11.5,1
2025-09-22,ukwa,Ukwa Low-Phosphorus,2200,1982,41.4,87.2,90.0,96.6,23.0,1.0,0.0,218,9.9,0
2025-09-23,ukwa,Ukwa Low-Phosphorus,2200,1974,41.7,87.8,91.1,94.7,23.0,1.0,0.0,226,10.3,1
2025-09-24,ukwa,Ukwa Low-Phosphorus,2200,1869,41.7,87.3,87.2,91.7,22.3,1.7,0.0,331,15.0,1
2025-09-25,ukwa,Ukwa Low-Phosphorus,2200,1915,42.8,88.2,92.4,96.1,22.2,1.8,0.0,285,13.0,1
2025-09-26,ukwa,Ukwa Low-Phosphorus,2200,1849,41.6,85.9,96.0,92.1,23.5,0.5,0.0,351,16.0,1
2025-09-27,ukwa,Ukwa Low-Phosphorus,2200,1738,42.9,85.8,88.8,93.2,22.2,1.8,0.0,462,21.0,1
2025-09-28,ukwa,Ukwa Low-Phosphorus,2200,1773,41.1,85.3,91.6,92.2,22.6,1.4,0.0,427,19.4,1
2025-09-29,ukwa,Ukwa Low-Phosphorus,2200,1763,41.9,86.1,91.2,93.5,22.2,1.8,0.0,437,19.9,1
2025-09-30,ukwa,Ukwa Low-Phosphorus,2200,1897,42.4,87.5,87.4,93.5,22.6,1.4,0.0,303,13.8,1
2025-10-01,ukwa,Ukwa Low-Phosphorus,2200,1916,41.6,86.7,91.4,92.6,23.3,0.7,0.0,284,12.9,1
2025-10-02,ukwa,Ukwa Low-Phosphorus,2200,1823,40.5,86.4,96.6,92.7,23.2,0.8,0.0,377,17.1,1
2025-10-03,ukwa,Ukwa Low-Phosphorus,2200,1727,42.0,85.0,87.2,91.5,22.3,1.7,0.0,473,21.5,1
2025-10-04,ukwa,Ukwa Low-Phosphorus,2200,1893,42.3,85.2,93.0,94.6,23.0,1.0,0.0,307,14.0,1
2025-10-05,ukwa,Ukwa Low-Phosphorus,2200,1990,43.1,87.4,89.5,95.7,23.4,0.6,0.0,210,9.5,0
2025-10-06,ukwa,Ukwa Low-Phosphorus,2200,1917,42.2,87.9,94.7,95.2,23.3,0.7,0.0,283,12.9,1
2025-10-07,ukwa,Ukwa Low-Phosphorus,2200,1836,42.3,87.5,91.3,92.8,22.7,1.3,0.0,364,16.5,1
2025-10-08,ukwa,Ukwa Low-Phosphorus,2200,1913,41.9,86.0,93.1,98.0,22.9,1.1,0.0,287,13.0,1
2025-10-09,ukwa,Ukwa Low-Phosphorus,2200,2008,42.4,87.2,91.6,97.5,23.0,1.0,0.0,192,8.7,0
2025-10-10,ukwa,Ukwa Low-Phosphorus,2200,1331,41.6,85.1,65.9,95.8,16.1,7.9,0.0,869,39.5,1
2025-10-11,ukwa,Ukwa Low-Phosphorus,2200,1948,42.5,87.1,94.5,94.8,23.4,0.6,0.0,252,11.5,1
