date,mine_id,mine_name,planned_tonnage,actual_tonnage,ore_grade_mn,recovery_rate,crusher_utilization,fleet_availability,operating_hours,downtime_hours,rainfall_mm,shortfall_tonnes,shortfall_percentage,shortfall_event,production_trend_7d,production_trend_30d,shortfall_rate,target_deviation,rolling_downtime_7d
2026-03-20,tirodi,Tirodi Manganese Lease,3200,2468,35.6,86.3,90.8,87.7,22.9,1.1,0.0,732,22.9,1,2538.9,2526.0,20.75,-0.2288,10.4
2026-03-21,tirodi,Tirodi Manganese Lease,3200,2474,37.8,88.4,90.8,84.1,22.1,1.9,0.0,726,22.7,1,2542.9,2530.5,21.24,-0.2269,10.3
2026-03-22,tirodi,Tirodi Manganese Lease,3200,2672,36.7,87.7,93.8,86.4,23.5,0.5,0.0,528,16.5,1,2556.4,2529.9,20.06,-0.165,8.9
2026-03-23,tirodi,Tirodi Manganese Lease,3200,2536,35.9,85.3,88.4,89.2,22.5,1.5,0.0,664,20.8,1,2564.6,2528.1,20.24,-0.2075,9.2
2026-03-24,tirodi,Tirodi Manganese Lease,3200,2459,36.8,87.7,91.7,84.5,23.2,0.8,0.0,741,23.2,1,2519.1,2524.2,20.98,-0.2316,9.4
2026-03-25,tirodi,Tirodi Manganese Lease,3200,2397,37.0,87.0,90.3,84.0,22.4,1.6,0.0,803,25.1,1,2518.6,2527.1,22.01,-0.2509,9.2
2026-03-26,tirodi,Tirodi Manganese Lease,3200,2455,36.1,85.2,85.3,88.8,22.1,1.9,0.0,745,23.3,1,2494.4,2517.3,22.33,-0.2328,9.3
2026-03-27,tirodi,Tirodi Manganese Lease,3200,2493,36.8,85.4,86.8,90.2,22.2,1.8,0.0,707,22.1,1,2498.0,2519.6,22.27,-0.2209,10.0
2026-03-28,tirodi,Tirodi Manganese Lease,3200,2583,36.9,85.7,89.5,90.7,23.0,1.0,0.0,617,19.3,1,2513.6,2523.4,21.53,-0.1928,9.1
2026-03-29,tirodi,Tirodi Manganese Lease,3200,2507,36.1,87.7,90.2,84.1,22.9,1.1,0.0,693,21.7,1,2490.0,2518.6,21.57,-0.2166,9.7
2026-03-30,tirodi,Tirodi Manganese Lease,3200,2652,36.0,85.6,96.1,88.9,23.5,0.5,0.0,548,17.1,1,2506.6,2546.2,20.46,-0.1713,8.7
2026-03-31,tirodi,Tirodi Manganese Lease,3200,2647,36.4,87.6,89.4,87.4,22.7,1.3,0.0,553,17.3,1,2533.4,2545.1,19.67,-0.1728,9.2
2026-04-01,tirodi,Tirodi Manganese Lease,3200,2673,36.6,88.1,87.9,92.2,22.7,1.3,0.0,527,16.5,1,2572.9,2548.0,18.87,-0.1647,8.9
2026-04-02,tirodi,Tirodi Manganese Lease,3200,2663,35.9,87.8,93.2,88.5,22.9,1.1,0.0,537,16.8,1,2602.6,2544.2,18.36,-0.1678,8.1
2026-04-03,tirodi,Tirodi Manganese Lease,3200,2714,35.0,87.2,91.7,91.1,23.2,0.8,0.0,486,15.2,1,2634.1,2547.5,17.57,-0.1519,7.1
2026-04-04,tirodi,Tirodi Manganese Lease,3200,2452,36.6,85.5,88.6,87.5,22.4,1.6,0.0,748,23.4,1,2615.4,2543.4,19.03,-0.2338,7.7
2026-04-05,tirodi,Tirodi Manganese Lease,3200,2690,36.9,87.9,94.7,87.6,23.5,0.5,0.0,510,15.9,1,2641.6,2551.3,18.24,-0.1594,7.1
2026-04-06,tirodi,Tirodi Manganese Lease,3200,2521,36.2,85.8,87.0,86.6,22.5,1.5,0.0,679,21.2,1,2622.9,2554.8,18.98,-0.2122,8.1
2026-04-07,tirodi,Tirodi Manganese Lease,3200,2607,36.6,85.4,91.2,87.2,23.5,0.5,0.0,593,18.5,1,2617.1,2554.9,18.86,-0.1853,7.3
2026-04-08,tirodi,Tirodi Manganese Lease,3200,2392,35.2,84.9,91.3,87.4,22.2,1.8,0.0,808,25.2,1,2577.0,2552.6,20.45,-0.2525,7.8
2026-04-09,tirodi,Tirodi Manganese Lease,3200,2611,36.7,86.7,89.4,87.7,23.0,1.0,0.0,589,18.4,1,2569.6,2553.7,19.93,-0.1841,7.7
2026-04-10,tirodi,Tirodi Manganese Lease,3200,2682,36.1,87.2,89.2,88.5,23.2,0.8,0.0,518,16.2,1,2565.0,2556.7,19.0,-0.1619,7.7
2026-04-11,tirodi,Tirodi Manganese Lease,3200,2353,35.5,84.9,88.9,85.1,22.4,1.6,0.0,847,26.5,1,2550.9,2551.7,20.88,-0.2647,7.7
2026-04-12,tirodi,Tirodi Manganese Lease,3200,2508,36.5,87.1,91.6,86.4,22.9,1.1,0.0,692,21.6,1,2524.9,2550.4,21.06,-0.2162,8.3
2026-04-13,tirodi,Tirodi Manganese Lease,3200,2433,35.6,85.8,87.6,89.8,22.1,1.9,0.0,767,24.0,1,2512.3,2550.0,21.79,-0.2397,8.7
2026-04-14,tirodi,Tirodi Manganese Lease,3200,2480,35.3,85.3,86.9,90.0,22.0,2.0,0.0,720,22.5,1,2494.1,2546.8,21.97,-0.225,10.2
2026-04-15,tirodi,Tirodi Manganese Lease,3200,2515,36.2,86.6,89.8,87.8,22.7,1.3,0.0,685,21.4,1,2511.7,2548.0,21.83,-0.2141,9.7
2026-04-16,tirodi,Tirodi Manganese Lease,3200,1884,35.1,86.6,64.2,86.5,16.5,7.5,0.0,1316,41.1,1,2407.9,2518.2,26.65,-0.4112,16.2
2026-04-17,tirodi,Tirodi Manganese Lease,3200,2462,35.4,85.5,92.3,87.7,22.2,1.8,0.0,738,23.1,1,2376.4,2520.2,25.76,-0.2306,17.2
2026-04-18,tirodi,Tirodi Manganese Lease,3200,2628,36.9,86.5,89.6,86.8,23.1,0.9,0.0,572,17.9,1,2415.7,2520.4,23.79,-0.1788,16.5
2026-04-19,tirodi,Tirodi Manganese Lease,3200,2592,36.5,86.3,91.3,89.8,23.4,0.6,0.0,608,19.0,1,2427.7,2524.5,22.6,-0.19,16.0
2026-04-20,tirodi,Tirodi Manganese Lease,3200,2604,36.0,87.3,87.0,88.5,22.7,1.3,0.0,596,18.6,1,2452.1,2528.8,21.6,-0.1862,15.4
2026-04-21,tirodi,Tirodi Manganese Lease,3200,2517,36.7,85.7,86.8,91.7,22.4,1.6,0.0,683,21.3,1,2457.4,2523.7,21.52,-0.2134,15.0
2026-04-22,tirodi,Tirodi Manganese Lease,3200,2612,37.4,87.5,92.2,88.0,23.2,0.8,0.0,588,18.4,1,2471.3,2526.2,20.74,-0.1838,14.5
2026-04-23,tirodi,Tirodi Manganese Lease,3200,2590,36.2,85.1,90.7,87.1,23.4,0.6,0.0,610,19.1,1,2572.1,2530.6,20.33,-0.1906,7.6
2026-04-24,tirodi,Tirodi Manganese Lease,3200,2513,36.5,87.0,86.4,88.4,22.2,1.8,0.0,687,21.5,1,2579.4,2534.4,20.62,-0.2147,7.6
2026-04-25,tirodi,Tirodi Manganese Lease,3200,2481,35.8,86.4,86.7,90.4,22.2,1.8,0.0,719,22.5,1,2558.4,2535.3,21.09,-0.2247,8.5
2026-04-26,tirodi,Tirodi Manganese Lease,3200,2403,34.9,84.3,94.1,86.4,22.6,1.4,0.0,797,24.9,1,2531.4,2532.3,22.04,-0.2491,9.3
2026-04-27,tirodi,Tirodi Manganese Lease,3200,2427,36.3,86.5,87.2,85.3,22.3,1.7,0.0,773,24.2,1,2506.1,2527.1,22.58,-0.2416,9.7
2026-04-28,tirodi,Tirodi Manganese Lease,3200,2602,36.4,85.4,95.4,89.7,23.4,0.6,0.0,598,18.7,1,2518.3,2530.3,21.61,-0.1869,8.7
2026-04-29,tirodi,Tirodi Manganese Lease,3200,2843,36.7,88.2,93.0,93.9,22.9,1.1,0.0,357,11.2,1,2551.3,2536.6,19.01,-0.1116,9.0
2026-04-30,tirodi,Tirodi Manganese Lease,3200,2663,37.0,86.1,96.1,90.9,23.1,0.9,0.0,537,16.8,1,2561.7,2537.2,18.46,-0.1678,9.3
2026-05-01,tirodi,Tirodi Manganese Lease,3200,2589,35.9,85.1,84.9,90.8,22.1,1.9,0.0,611,19.1,1,2572.6,2534.4,18.62,-0.1909,9.4
2026-05-02,tirodi,Tirodi Manganese Lease,3200,2671,35.8,87.1,94.5,89.6,23.2,0.8,0.0,529,16.5,1,2599.7,2534.6,18.09,-0.1653,8.4
2026-05-03,tirodi,Tirodi Manganese Lease,3200,2381,35.5,84.9,87.9,87.6,22.2,1.8,0.0,819,25.6,1,2596.6,2523.5,19.97,-0.2559,8.8
2026-05-04,tirodi,Tirodi Manganese Lease,3200,2520,37.6,86.6,87.4,85.1,22.5,1.5,0.0,680,21.2,1,2609.9,2525.8,20.27,-0.2125,8.6
2026-05-05,tirodi,Tirodi Manganese Lease,3200,2622,35.3,86.8,94.8,88.6,23.3,0.7,0.0,578,18.1,1,2612.7,2523.5,19.73,-0.1806,8.7
2026-05-06,tirodi,Tirodi Manganese Lease,3200,2458,36.1,86.0,88.5,88.2,22.6,1.4,0.0,742,23.2,1,2557.7,2521.4,20.6,-0.2319,9.0
2026-05-07,tirodi,Tirodi Manganese Lease,3200,2578,36.6,86.5,88.1,86.1,23.0,1.0,0.0,622,19.4,1,2545.6,2520.5,20.3,-0.1944,9.1
2026-05-08,tirodi,Tirodi Manganese Lease,3200,2570,35.8,86.1,88.3,89.6,22.5,1.5,0.0,630,19.7,1,2542.9,2526.4,20.15,-0.1969,8.7
2026-05-09,tirodi,Tirodi Manganese Lease,3200,2449,35.4,85.9,90.0,85.9,22.2,1.8,0.0,751,23.5,1,2511.1,2521.0,20.99,-0.2347,9.7
2026-05-10,tirodi,Tirodi Manganese Lease,3200,2313,35.2,85.2,86.1,83.2,22.2,1.8,0.0,887,27.7,1,2501.4,2508.7,22.67,-0.2772,9.7
2026-05-11,tirodi,Tirodi Manganese Lease,3200,2561,36.4,86.8,91.6,90.4,22.2,1.8,0.0,639,20.0,1,2507.3,2515.6,22.0,-0.1997,10.0
2026-05-12,tirodi,Tirodi Manganese Lease,3200,2686,37.2,88.3,93.4,85.8,23.5,0.5,0.0,514,16.1,1,2516.4,2521.6,20.52,-0.1606,9.8
2026-05-13,tirodi,Tirodi Manganese Lease,3200,2404,35.4,86.8,90.2,82.1,22.2,1.8,0.0,796,24.9,1,2508.7,2520.6,21.62,-0.2488,10.2
2026-05-14,tirodi,Tirodi Manganese Lease,3200,2658,36.5,87.5,96.9,86.8,23.3,0.7,0.0,542,16.9,1,2520.1,2526.5,20.44,-0.1694,9.9
2026-05-15,tirodi,Tirodi Manganese Lease,3200,2512,36.7,87.6,87.6,85.7,22.9,1.1,0.0,688,21.5,1,2511.9,2526.4,20.7,-0.215,9.5
2025-01-01,ukwa,Ukwa Low-Phosphorus,2200,1862,41.4,85.2,89.9,93.9,22.9,1.1,0.0,338,15.4,1,1862.0,1862.0,15.4,-0.1536,1.1
2025-01-02,ukwa,Ukwa Low-Phosphorus,2200,1897,42.1,87.5,88.7,92.6,22.6,1.4,0.0,303,13.8,1,1879.5,1879.5,14.49,-0.1377,2.5
2025-01-03,ukwa,Ukwa Low-Phosphorus,2200,1893,42.6,87.4,86.8,92.5,22.6,1.4,0.0,307,14.0,1,1884.0,1884.0,14.28,-0.1395,3.9
2025-01-04,ukwa,Ukwa Low-Phosphorus,2200,1932,42.4,87.5,91.1,95.9,22.1,1.9,0.0,268,12.2,1,1896.0,1896.0,13.52,-0.1218,5.8
2025-01-05,ukwa,Ukwa Low-Phosphorus,2200,2008,43.2,87.2,95.2,94.8,23.4,0.6,0.0,192,8.7,0,1918.4,1918.4,11.94,-0.0873,6.4
2025-01-06,ukwa,Ukwa Low-Phosphorus,2200,1859,43.4,87.6,95.3,93.8,23.1,0.9,0.0,341,15.5,1,1908.5,1908.5,13.02,-0.155,7.3
2025-01-07,ukwa,Ukwa Low-Phosphorus,2200,1761,41.0,85.8,92.8,89.2,23.4,0.6,0.0,439,20.0,1,1887.4,1887.4,15.03,-0.1995,7.9
2025-01-08,ukwa,Ukwa Low-Phosphorus,2200,1870,41.5,85.4,94.8,97.3,22.9,1.1,0.0,330,15.0,1,1888.6,1885.2,15.03,-0.15,7.9
2025-01-09,ukwa,Ukwa Low-Phosphorus,2200,1890,41.6,87.1,90.2,93.9,22.4,1.6,0.0,310,14.1,1,1887.6,1885.8,14.77,-0.1409,8.1
2025-01-10,ukwa,Ukwa Low-Phosphorus,2200,1915,42.4,87.5,91.7,93.5,22.7,1.3,0.0,285,13.0,1,1890.7,1888.7,14.3,-0.1295,8.0
2025-01-11,ukwa,Ukwa Low-Phosphorus,2200,1727,41.1,85.5,86.0,89.2,22.4,1.6,0.0,473,21.5,1,1861.4,1874.0,16.18,-0.215,7.7
2025-01-12,ukwa,Ukwa Low-Phosphorus,2200,1949,42.1,86.7,97.2,92.7,23.4,0.6,0.0,251,11.4,1,1853.0,1880.2,14.95,-0.1141,7.7
2025-01-13,ukwa,Ukwa Low-Phosphorus,2200,1828,41.9,87.1,87.2,95.9,22.2,1.8,0.0,372,16.9,1,1848.6,1876.2,15.45,-0.1691,8.6
2025-01-14,ukwa,Ukwa Low-Phosphorus,2200,1831,41.6,87.4,94.1,93.2,22.7,1.3,0.0,369,16.8,1,1858.6,1873.0,15.79,-0.1677,9.3
2025-01-15,ukwa,Ukwa Low-Phosphorus,2200,1958,43.3,88.5,93.3,96.4,23.1,0.9,0.0,242,11.0,1,1871.1,1878.7,14.58,-0.11,9.1
2025-01-16,ukwa,Ukwa Low-Phosphorus,2200,2005,42.4,87.9,89.9,94.6,23.5,0.5,0.0,195,8.9,0,1887.6,1886.6,13.14,-0.0886,8.0
2025-01-17,ukwa,Ukwa Low-Phosphorus,2200,1939,41.3,86.6,93.0,98.0,22.8,1.2,0.0,261,11.9,1,1891.0,1889.6,12.83,-0.1186,7.9
2025-01-18,ukwa,Ukwa Low-Phosphorus,2200,1895,42.8,88.0,90.2,93.5,23.2,0.8,0.0,305,13.9,1,1915.0,1889.9,13.1,-0.1386,7.1
2025-01-19,ukwa,Ukwa Low-Phosphorus,2200,1890,41.4,86.3,91.7,94.0,23.1,0.9,0.0,310,14.1,1,1906.6,1889.9,13.35,-0.1409,7.4
2025-01-20,ukwa,Ukwa Low-Phosphorus,2200,1803,41.8,87.5,90.6,94.6,22.2,1.8,0.0,397,18.0,1,1903.0,1885.6,14.52,-0.1805,7.4
2025-01-21,ukwa,Ukwa Low-Phosphorus,2200,1740,42.9,85.7,88.0,91.9,22.5,1.5,0.0,460,20.9,1,1890.0,1878.7,16.12,-0.2091,7.6
2025-01-22,ukwa,Ukwa Low-Phosphorus,2200,1979,42.8,87.6,95.3,94.9,23.4,0.6,0.0,221,10.0,1,1893.0,1883.2,14.58,-0.1005,7.3
2025-01-23,ukwa,Ukwa Low-Phosphorus,2200,1974,41.8,87.5,92.6,94.4,23.1,0.9,0.0,226,10.3,1,1888.6,1887.2,13.51,-0.1027,7.7
2025-01-24,ukwa,Ukwa Low-Phosphorus,2200,1878,42.6,86.6,84.9,94.0,22.1,1.9,0.0,322,14.6,1,1879.9,1886.8,13.78,-0.1464,8.4
2025-01-25,ukwa,Ukwa Low-Phosphorus,2200,1776,41.9,85.6,88.4,92.9,22.6,1.4,0.0,424,19.3,1,1862.9,1882.4,15.16,-0.1927,9.0
2025-01-26,ukwa,Ukwa Low-Phosphorus,2200,1926,41.4,86.9,89.9,95.3,23.3,0.7,0.0,274,12.5,1,1868.0,1884.0,14.5,-0.1245,8.8
2025-01-27,ukwa,Ukwa Low-Phosphorus,2200,1835,42.0,85.0,94.3,92.9,22.8,1.2,0.0,365,16.6,1,1872.6,1882.2,15.02,-0.1659,8.2
2025-01-28,ukwa,Ukwa Low-Phosphorus,2200,1755,42.1,85.4,85.5,92.0,22.3,1.7,0.0,445,20.2,1,1874.7,1877.7,16.32,-0.2023,8.4
2025-01-29,ukwa,Ukwa Low-Phosphorus,2200,1803,41.8,85.2,90.9,94.2,22.7,1.3,0.0,397,18.0,1,1849.6,1875.1,16.74,-0.1805,9.1
2025-01-30,ukwa,Ukwa Low-Phosphorus,2200,1836,41.7,85.6,94.4,94.0,23.0,1.0,0.0,364,16.5,1,1829.9,1873.8,16.68,-0.1655,9.2
2025-01-31,ukwa,Ukwa Low-Phosphorus,2200,1857,40.7,85.7,91.8,94.4,22.1,1.9,0.0,343,15.6,1,1826.9,1873.6,16.41,-0.1559,9.2
2025-02-01,ukwa,Ukwa Low-Phosphorus,2200,1780,41.1,87.3,86.6,92.2,22.5,1.5,0.0,420,19.1,1,1827.4,1869.7,17.08,-0.1909,9.3
2025-02-02,ukwa,Ukwa Low-Phosphorus,2200,1948,41.5,87.3,95.1,92.1,23.2,0.8,0.0,252,11.5,1,1830.6,1871.6,15.69,-0.1145,9.4
2025-02-03,ukwa,Ukwa Low-Phosphorus,2200,1716,41.5,85.3,86.0,92.4,22.1,1.9,0.0,484,22.0,1,1813.6,1864.4,17.26,-0.22,10.1
2025-02-04,ukwa,Ukwa Low-Phosphorus,2200,1812,41.6,85.4,87.6,90.2,22.6,1.4,0.0,388,17.6,1,1821.7,1857.8,17.35,-0.1764,9.8
2025-02-05,ukwa,Ukwa Low-Phosphorus,2200,1973,41.1,87.0,90.9,92.9,23.5,0.5,0.0,227,10.3,1,1846.0,1861.6,15.59,-0.1032,9.0
2025-02-06,ukwa,Ukwa Low-Phosphorus,2200,1892,41.9,87.9,88.7,93.0,23.0,1.0,0.0,308,14.0,1,1854.0,1866.0,15.19,-0.14,9.0
2025-02-07,ukwa,Ukwa Low-Phosphorus,2200,1817,41.7,86.5,89.2,91.2,23.1,0.9,0.0,383,17.4,1,1848.3,1864.2,15.74,-0.1741,8.0
2025-02-08,ukwa,Ukwa Low-Phosphorus,2200,1830,41.6,85.7,92.7,92.9,22.7,1.3,0.0,370,16.8,1,1855.4,1862.2,16.01,-0.1682,7.8
2025-02-09,ukwa,Ukwa Low-Phosphorus,2200,1828,41.3,85.3,90.6,90.9,23.3,0.7,0.0,372,16.9,1,1838.3,1859.3,16.23,-0.1691,7.7
2025-02-10,ukwa,Ukwa Low-Phosphorus,2200,1873,41.6,87.0,88.3,94.2,22.3,1.7,0.0,327,14.9,1,1860.7,1864.2,15.9,-0.1486,7.5
2025-02-11,ukwa,Ukwa Low-Phosphorus,2200,1778,43.8,86.4,89.7,91.9,22.9,1.1,0.0,422,19.2,1,1855.9,1858.5,16.72,-0.1918,7.2
2025-02-12,ukwa,Ukwa Low-Phosphorus,2200,1859,42.1,85.6,88.8,98.8,22.2,1.8,0.0,341,15.5,1,1839.6,1859.5,16.42,-0.155,8.5
2025-02-13,ukwa,Ukwa Low-Phosphorus,2200,1848,42.2,86.5,87.4,96.1,22.2,1.8,0.0,352,16.0,1,1833.3,1860.1,16.31,-0.16,9.3
2025-02-14,ukwa,Ukwa Low-Phosphorus,2200,1989,41.5,86.5,89.7,96.8,22.7,1.3,0.0,211,9.6,0,1857.9,1861.1,14.63,-0.0959,9.7
2025-02-15,ukwa,Ukwa Low-Phosphorus,2200,1897,42.3,88.2,86.1,98.2,22.4,1.6,0.0,303,13.8,1,1867.4,1857.5,14.43,-0.1377,10.0
2025-02-16,ukwa,Ukwa Low-Phosphorus,2200,1854,41.1,86.3,93.3,93.6,23.4,0.6,0.0,346,15.7,1,1871.1,1854.7,14.74,-0.1573,9.9
2025-02-17,ukwa,Ukwa Low-Phosphorus,2200,1295,41.1,84.5,58.2,94.5,15.5,8.5,0.0,905,41.1,1,1788.6,1834.7,21.33,-0.4114,16.7
2025-02-18,ukwa,Ukwa Low-Phosphorus,2200,1875,42.2,86.6,88.5,92.4,22.8,1.2,0.0,325,14.8,1,1802.4,1834.2,19.7,-0.1477,16.8
2025-02-19,ukwa,Ukwa Low-Phosphorus,2200,1869,41.8,85.3,93.3,95.4,22.8,1.2,0.0,331,15.0,1,1803.9,1836.4,18.53,-0.1505,16.2
2025-02-20,ukwa,Ukwa Low-Phosphorus,2200,1696,42.5,87.1,88.2,88.6,22.3,1.7,0.0,504,22.9,1,1782.1,1834.9,19.62,-0.2291,16.1
2025-02-21,ukwa,Ukwa Low-Phosphorus,2200,1906,41.2,85.8,90.9,97.4,22.1,1.9,0.0,294,13.4,1,1770.3,1832.5,18.06,-0.1336,16.7
2025-02-22,ukwa,Ukwa Low-Phosphorus,2200,1910,42.3,85.9,86.6,99.0,22.4,1.6,0.0,290,13.2,1,1772.1,1830.4,16.85,-0.1318,16.7
2025-02-23,ukwa,Ukwa Low-Phosphorus,2200,1869,42.0,87.6,94.8,93.0,23.0,1.0,0.0,331,15.0,1,1774.3,1830.1,16.39,-0.1505,17.1
2025-02-24,ukwa,Ukwa Low-Phosphorus,2200,1886,42.1,87.9,95.9,92.8,23.2,0.8,0.0,314,14.3,1,1858.7,1833.7,15.86,-0.1427,9.4
2025-02-25,ukwa,Ukwa Low-Phosphorus,2200,1822,42.1,85.7,95.6,93.7,23.1,0.9,0.0,378,17.2,1,1851.1,1830.3,16.2,-0.1718,9.1
2025-02-26,ukwa,Ukwa Low-Phosphorus,2200,1756,41.5,85.2,85.6,92.0,22.0,2.0,0.0,444,20.2,1,1835.0,1827.6,17.2,-0.2018,9.9
2025-02-27,ukwa,Ukwa Low-Phosphorus,2200,1902,42.1,86.0,91.5,95.2,23.1,0.9,0.0,298,13.5,1,1864.4,1832.5,16.27,-0.1355,9.1
2025-02-28,ukwa,Ukwa Low-Phosphorus,2200,1886,42.2,85.6,91.6,94.0,22.9,1.1,0.0,314,14.3,1,1861.6,1835.3,15.78,-0.1427,8.3
2025-03-01,ukwa,Ukwa Low-Phosphorus,2200,1860,42.0,86.6,90.3,93.1,22.3,1.7,0.0,340,15.5,1,1854.4,1836.1,15.71,-0.1545,8.4
2025-03-02,ukwa,Ukwa Low-Phosphorus,2200,1896,41.3,84.6,94.0,93.2,23.2,0.8,0.0,304,13.8,1,1858.3,1837.4,15.23,-0.1382,8.2
2025-03-03,ukwa,Ukwa Low-Phosphorus,2200,1899,42.3,85.7,94.4,93.5,23.1,0.9,0.0,301,13.7,1,1860.1,1841.4,14.85,-0.1368,8.3
2025-03-04,ukwa,Ukwa Low-Phosphorus,2200,1919,40.6,86.0,87.5,94.3,22.7,1.3,0.0,281,12.8,1,1874.0,1840.4,14.34,-0.1277,8.7
2025-03-05,ukwa,Ukwa Low-Phosphorus,2200,1792,37.9,84.9,91.6,94.4,22.1,1.9,0.0,408,18.5,1,1879.1,1842.9,15.38,-0.1855,8.6
2025-03-06,ukwa,Ukwa Low-Phosphorus,2200,2023,42.1,87.5,93.5,95.3,23.3,0.7,0.0,177,8.0,0,1896.4,1850.0,13.53,-0.0805,8.4
2025-03-07,ukwa,Ukwa Low-Phosphorus,2200,1847,42.0,86.9,87.3,91.6,22.3,1.7,0.0,353,16.0,1,1890.9,1845.8,14.15,-0.1605,9.0
2025-03-08,ukwa,Ukwa Low-Phosphorus,2200,1995,43.0,87.3,91.6,99.0,23.1,0.9,0.0,205,9.3,0,1910.1,1849.2,12.94,-0.0932,8.2
2025-03-09,ukwa,Ukwa Low-Phosphorus,2200,1805,41.6,85.9,89.8,92.1,22.7,1.3,0.0,395,18.0,1,1897.1,1848.8,14.2,-0.1795,8.7
2025-03-10,ukwa,Ukwa Low-Phosphorus,2200,1751,42.8,86.5,88.1,93.8,22.0,2.0,0.0,449,20.4,1,1876.0,1846.2,15.75,-0.2041,9.8
2025-03-11,ukwa,Ukwa Low-Phosphorus,2200,1844,43.3,86.2,93.3,90.4,22.7,1.3,0.0,356,16.2,1,1865.3,1846.7,15.86,-0.1618,9.8
2025-03-12,ukwa,Ukwa Low-Phosphorus,2200,1810,41.7,85.1,91.3,92.2,22.5,1.5,0.0,390,17.7,1,1867.9,1844.6,16.32,-0.1773,9.4
2025-03-13,ukwa,Ukwa Low-Phosphorus,2200,1765,42.0,85.0,87.1,92.5,22.1,1.9,0.0,435,19.8,1,1831.0,1844.2,17.19,-0.1977,10.6
2025-03-14,ukwa,Ukwa Low-Phosphorus,2200,1796,41.7,85.5,87.1,94.4,22.4,1.6,0.0,404,18.4,1,1823.7,1842.1,17.49,-0.1836,10.5
2025-03-15,ukwa,Ukwa Low-Phosphorus,2200,1767,42.2,85.2,91.0,93.6,22.5,1.5,0.0,433,19.7,1,1791.1,1839.4,18.05,-0.1968,11.1
2025-03-16,ukwa,Ukwa Low-Phosphorus,2200,1803,41.5,85.6,92.7,89.4,22.5,1.5,0.0,397,18.0,1,1790.9,1833.2,18.03,-0.1805,11.3
2025-03-17,ukwa,Ukwa Low-Phosphorus,2200,1973,42.6,88.2,91.7,93.1,23.0,1.0,0.0,227,10.3,1,1822.6,1835.7,16.1,-0.1032,10.3
2025-03-18,ukwa,Ukwa Low-Phosphorus,2200,1958,42.2,87.3,91.7,93.2,23.4,0.6,0.0,242,11.0,1,1838.9,1839.2,14.83,-0.11,9.6
2025-03-19,ukwa,Ukwa Low-Phosphorus,2200,1923,41.8,87.0,89.7,98.2,22.7,1.3,0.0,277,12.6,1,1855.0,1860.1,14.27,-0.1259,9.4
2025-03-20,ukwa,Ukwa Low-Phosphorus,2200,1749,41.3,87.4,88.2,88.8,22.5,1.5,0.0,451,20.5,1,1852.7,1855.9,15.83,-0.205,9.0
2025-03-21,ukwa,Ukwa Low-Phosphorus,2200,1845,41.8,85.7,89.5,93.5,23.4,0.6,0.0,355,16.1,1,1859.7,1855.1,15.9,-0.1614,8.0
2025-03-22,ukwa,Ukwa Low-Phosphorus,2200,1780,43.0,86.8,85.5,92.8,22.3,1.7,0.0,420,19.1,1,1861.6,1857.9,16.7,-0.1909,8.2
2025-03-23,ukwa,Ukwa Low-Phosphorus,2200,1899,42.3,87.0,91.1,94.2,22.5,1.5,0.0,301,13.7,1,1875.3,1857.7,15.95,-0.1368,8.2
2025-03-24,ukwa,Ukwa Low-Phosphorus,2200,1932,42.3,86.6,95.0,97.1,23.2,0.8,0.0,268,12.2,1,1869.4,1858.4,15.01,-0.1218,8.0
2025-03-25,ukwa,Ukwa Low-Phosphorus,2200,1917,41.6,87.2,89.2,96.3,22.3,1.7,0.0,283,12.9,1,1863.6,1860.0,14.48,-0.1286,9.1
2025-03-26,ukwa,Ukwa Low-Phosphorus,2200,1980,42.1,87.5,95.4,93.0,23.5,0.5,0.0,220,10.0,1,1871.7,1863.1,13.36,-0.1,8.3
2025-03-27,ukwa,Ukwa Low-Phosphorus,2200,1872,41.3,86.1,89.0,91.9,23.1,0.9,0.0,328,14.9,1,1889.3,1864.8,13.75,-0.1491,7.7
2025-03-28,ukwa,Ukwa Low-Phosphorus,2200,1806,42.9,86.8,90.8,90.6,23.0,1.0,0.0,394,17.9,1,1883.7,1866.5,14.78,-0.1791,8.1
2025-03-29,ukwa,Ukwa Low-Phosphorus,2200,1786,40.9,87.2,86.9,91.1,22.6,1.4,0.0,414,18.8,1,1884.6,1862.6,15.79,-0.1882,7.8
2025-03-30,ukwa,Ukwa Low-Phosphorus,2200,1750,42.1,86.3,91.4,87.0,22.4,1.6,0.0,450,20.5,1,1863.3,1858.1,16.97,-0.2045,7.9
2025-03-31,ukwa,Ukwa Low-Phosphorus,2200,1948,42.2,86.0,96.6,93.5,23.2,0.8,0.0,252,11.5,1,1865.6,1861.0,15.6,-0.1145,7.9
2025-04-01,ukwa,Ukwa Low-Phosphorus,2200,1838,42.4,85.3,86.9,97.3,22.1,1.9,0.0,362,16.5,1,1854.3,1859.1,15.82,-0.1645,8.1
2025-04-02,ukwa,Ukwa Low-Phosphorus,2200,1844,42.5,86.0,92.1,88.5,23.5,0.5,0.0,356,16.2,1,1834.9,1857.2,15.92,-0.1618,8.1
2025-04-03,ukwa,Ukwa Low-Phosphorus,2200,1793,42.2,87.7,93.4,88.5,23.5,0.5,0.0,407,18.5,1,1823.6,1853.0,16.56,-0.185,7.7
